108	0	0
166	0	0
4011	0	0
5530	2	0
7101	2	0
7226	3	0
4098	4	0
516	6	0
3022	6	0
4443	6	0
4571	6	0
4769	6	0
7101	6	0
7692	6	0
8003	6	0
1414	7	0
3941	7	0
5968	7	0
1634	8	0
1451	10	0
3741	10	0
6499	10	0
6740	10	0
3140	11	0
1781	12	0
3153	12	0
7928	12	0
2348	13	0
5702	14	0
7045	14	0
849	15	0
1040	15	0
1293	15	0
3125	15	0
4466	15	0
4612	15	0
5652	15	0
6426	15	0
7920	15	0
8009	15	0
8039	15	0
3471	16	0
3499	16	0
3500	16	0
3742	16	0
502	18	0
1811	18	0
4359	18	0
5429	18	0
6818	18	0
2145	20	0
4505	22	0
1784	26	0
1898	26	0
2786	26	0
244	27	0
2205	27	0
224	31	0
3763	31	0
6134	37	0
7692	37	0
269	38	0
3115	38	0
5248	38	0
4574	40	0
7369	40	0
7387	40	0
7416	40	0
1525	41	0
7162	41	0
1282	44	0
1988	44	0
6402	44	0
1988	45	0
4355	45	0
6402	45	0
2911	46	0
4945	46	0
155	47	0
7244	47	0
526	48	0
1024	48	0
1518	48	0
2817	48	0
2983	48	0
5918	48	0
4713	50	0
6399	50	0
6481	52	0
692	53	0
2890	53	0
3719	53	0
1024	54	0
4629	54	0
4981	54	0
6390	54	0
782	56	0
3716	56	0
5950	56	0
1363	57	0
3089	58	0
3594	58	0
4977	58	0
6691	58	0
2142	59	0
7656	59	0
1095	60	0
1730	60	0
7104	60	0
482	62	0
483	62	0
484	62	0
485	62	0
486	62	0
3785	62	0
5706	62	0
7022	62	0
8102	62	0
1223	63	0
2915	67	0
3309	67	0
3355	67	0
3501	67	0
5914	67	0
7064	67	0
7065	67	0
465	68	0
1300	68	0
2975	68	0
6868	68	0
2685	69	0
5185	69	0
79	70	0
8062	70	0
4367	71	0
4546	71	0
1061	72	0
2663	72	0
5975	72	0
2422	74	0
2839	74	0
2971	74	0
5132	74	0
5185	74	0
8102	74	0
217	75	0
243	75	0
1095	75	0
6023	75	0
6234	75	0
7104	75	0
7435	76	0
2104	77	0
2471	79	0
568	80	0
1177	80	0
1551	80	0
1798	80	0
1898	80	0
2530	80	0
3121	80	0
3706	80	0
4128	80	0
7666	80	0
1730	81	0
1746	81	0
3716	81	0
5071	81	0
5706	81	0
217	82	0
3509	82	0
3510	82	0
6255	83	0
7739	83	0
577	86	0
8090	87	0
940	89	0
1306	89	0
5251	89	0
6577	89	0
2664	91	0
3660	93	0
4936	93	0
2167	94	0
3741	95	0
1843	98	0
5688	98	0
5841	98	0
1843	99	0
5688	99	0
5841	99	0
1843	100	0
5688	100	0
5841	100	0
1843	101	0
5688	101	0
5841	101	0
1843	102	0
5688	102	0
5841	102	0
1843	103	0
5688	103	0
5841	103	0
1843	104	0
5688	104	0
5841	104	0
1843	105	0
5688	105	0
5841	105	0
353	107	0
1843	107	0
3716	107	0
3806	107	0
4443	107	0
2671	108	0
353	109	0
1843	109	0
3806	109	0
4443	109	0
1564	111	0
5816	111	0
6028	112	0
516	114	0
3022	114	0
4571	114	0
4769	114	0
7101	114	0
7692	114	0
8003	114	0
243	115	0
2454	115	0
4362	115	0
1724	117	0
7416	117	0
8078	117	0
5383	119	0
5384	119	0
7520	119	0
7809	119	0
7675	120	0
4172	121	0
7275	121	0
7347	121	0
5358	123	0
8102	124	0
4260	126	0
8008	126	0
4386	127	0
604	128	0
6644	128	0
2456	129	0
3741	129	0
2456	130	0
3741	130	0
2456	132	0
3741	132	0
7981	134	0
2975	137	0
5841	137	0
6252	137	0
6255	137	0
7101	137	0
79	138	0
711	141	0
1581	141	0
3297	141	0
3954	141	0
5185	141	0
5841	142	0
1334	143	0
2836	143	0
4367	143	0
7046	143	0
7990	143	0
5140	144	0
8003	144	0
2454	145	0
5039	145	0
5816	146	0
910	148	0
1988	148	0
5489	148	0
6261	148	0
5749	149	0
7499	149	0
1255	150	0
107	151	0
4665	151	0
100	154	0
205	154	0
346	154	0
347	154	0
395	154	0
416	154	0
417	154	0
418	154	0
523	154	0
554	154	0
570	154	0
608	154	0
621	154	0
622	154	0
649	154	0
653	154	0
654	154	0
696	154	0
769	154	0
783	154	0
826	154	0
846	154	0
972	154	0
973	154	0
974	154	0
975	154	0
1150	154	0
1151	154	0
1254	154	0
1287	154	0
1431	154	0
1438	154	0
1441	154	0
1462	154	0
1463	154	0
1486	154	0
1497	154	0
1514	154	0
1519	154	0
1590	154	0
1594	154	0
1653	154	0
1669	154	0
1685	154	0
1712	154	0
1737	154	0
1823	154	0
1832	154	0
1905	154	0
1944	154	0
1968	154	0
2033	154	0
2059	154	0
2110	154	0
2160	154	0
2163	154	0
2213	154	0
2237	154	0
2275	154	0
2276	154	0
2283	154	0
2312	154	0
2327	154	0
2408	154	0
2658	154	0
2665	154	0
2666	154	0
2672	154	0
2733	154	0
2763	154	0
2850	154	0
2853	154	0
2913	154	0
3024	154	0
3056	154	0
3057	154	0
3234	154	0
3306	154	0
3361	154	0
3365	154	0
3381	154	0
3424	154	0
3513	154	0
3526	154	0
3591	154	0
3593	154	0
3662	154	0
3711	154	0
3712	154	0
3727	154	0
3765	154	0
3768	154	0
3781	154	0
3895	154	0
3899	154	0
3947	154	0
3950	154	0
4053	154	0
4054	154	0
4079	154	0
4137	154	0
4155	154	0
4246	154	0
4260	154	0
4311	154	0
4336	154	0
4453	154	0
4474	154	0
4486	154	0
4631	154	0
4676	154	0
4677	154	0
4678	154	0
4679	154	0
4680	154	0
4681	154	0
4682	154	0
4683	154	0
4727	154	0
4735	154	0
4746	154	0
4747	154	0
4748	154	0
4749	154	0
4750	154	0
4751	154	0
4752	154	0
4753	154	0
4754	154	0
4755	154	0
4756	154	0
4757	154	0
4758	154	0
4759	154	0
4760	154	0
4761	154	0
4762	154	0
4763	154	0
4764	154	0
4765	154	0
4766	154	0
4767	154	0
4768	154	0
4769	154	0
4770	154	0
4771	154	0
4772	154	0
4773	154	0
4774	154	0
4775	154	0
4776	154	0
4777	154	0
4778	154	0
4779	154	0
4780	154	0
4781	154	0
4782	154	0
4783	154	0
4784	154	0
4785	154	0
4786	154	0
4787	154	0
4788	154	0
4789	154	0
4790	154	0
4791	154	0
4792	154	0
4793	154	0
4794	154	0
4795	154	0
4796	154	0
4797	154	0
4798	154	0
4799	154	0
4800	154	0
4801	154	0
4802	154	0
4803	154	0
4804	154	0
4805	154	0
4806	154	0
4807	154	0
4808	154	0
4809	154	0
4810	154	0
4811	154	0
4812	154	0
4813	154	0
4814	154	0
4815	154	0
4816	154	0
4817	154	0
4818	154	0
4819	154	0
4820	154	0
4821	154	0
4822	154	0
4823	154	0
4824	154	0
4825	154	0
4826	154	0
4827	154	0
4828	154	0
4829	154	0
4830	154	0
4831	154	0
4832	154	0
4833	154	0
4834	154	0
4835	154	0
4836	154	0
4837	154	0
4838	154	0
4839	154	0
4840	154	0
4841	154	0
4842	154	0
4843	154	0
4844	154	0
4845	154	0
4870	154	0
5005	154	0
5030	154	0
5112	154	0
5125	154	0
5152	154	0
5159	154	0
5168	154	0
5363	154	0
5367	154	0
5453	154	0
5463	154	0
5569	154	0
5660	154	0
5776	154	0
5804	154	0
5830	154	0
5871	154	0
5894	154	0
5927	154	0
5963	154	0
5964	154	0
6030	154	0
6122	154	0
6148	154	0
6197	154	0
6198	154	0
6199	154	0
6413	154	0
6493	154	0
6586	154	0
6621	154	0
6626	154	0
6628	154	0
6673	154	0
6760	154	0
6786	154	0
6820	154	0
6839	154	0
6851	154	0
6881	154	0
6912	154	0
6913	154	0
6926	154	0
6940	154	0
6956	154	0
7003	154	0
7028	154	0
7034	154	0
7129	154	0
7157	154	0
7160	154	0
7165	154	0
7233	154	0
7281	154	0
7282	154	0
7310	154	0
7400	154	0
7498	154	0
7512	154	0
7538	154	0
7539	154	0
7590	154	0
7623	154	0
7772	154	0
7777	154	0
7787	154	0
7814	154	0
7815	154	0
7816	154	0
7817	154	0
7818	154	0
7819	154	0
7829	154	0
7832	154	0
7883	154	0
7903	154	0
7984	154	0
7986	154	0
7992	154	0
8002	154	0
8010	154	0
8094	154	0
1396	157	0
4193	158	0
7382	158	0
7519	158	0
2260	161	0
1439	162	0
5180	162	0
5455	162	0
6811	162	0
5979	164	0
6520	164	0
7283	164	0
420	167	0
1715	167	0
2983	168	0
3882	168	0
5841	168	0
6255	168	0
3085	171	0
4571	171	0
6354	172	0
5288	173	0
5895	173	0
4956	175	0
3298	176	0
1170	178	0
1799	179	0
7908	179	0
1414	183	0
2816	183	0
3941	183	0
6399	183	0
6932	183	0
711	186	0
3758	186	0
4924	187	0
4367	188	0
4408	188	0
4479	188	0
1327	189	0
5816	189	0
5841	189	0
454	193	0
1607	193	0
3716	193	0
4020	193	0
842	194	0
1327	195	0
3746	195	0
4481	195	0
4887	195	0
1221	196	0
2753	196	0
1339	197	0
1802	197	0
2198	198	0
3342	198	0
6769	198	0
7406	198	0
1095	199	0
3716	199	0
7104	199	0
6080	200	0
7659	200	0
2914	201	0
4744	201	0
4886	201	0
4887	201	0
266	202	0
276	202	0
467	202	0
626	202	0
755	202	0
844	202	0
852	202	0
1241	202	0
1325	202	0
1420	202	0
1529	202	0
1596	202	0
1700	202	0
1736	202	0
1740	202	0
1849	202	0
2221	202	0
2286	202	0
2297	202	0
2362	202	0
2450	202	0
2582	202	0
2712	202	0
2861	202	0
2997	202	0
3067	202	0
3165	202	0
3169	202	0
3212	202	0
3307	202	0
3366	202	0
3417	202	0
3499	202	0
3500	202	0
3595	202	0
3610	202	0
3644	202	0
3776	202	0
3835	202	0
3841	202	0
3956	202	0
3982	202	0
4080	202	0
4119	202	0
4216	202	0
4225	202	0
4273	202	0
4275	202	0
4310	202	0
4371	202	0
4372	202	0
4373	202	0
4374	202	0
4375	202	0
4376	202	0
4377	202	0
4378	202	0
4422	202	0
4437	202	0
4500	202	0
4540	202	0
4619	202	0
4850	202	0
4881	202	0
4930	202	0
4990	202	0
5037	202	0
5103	202	0
5166	202	0
5264	202	0
5390	202	0
5410	202	0
5411	202	0
5412	202	0
5413	202	0
5491	202	0
5497	202	0
5511	202	0
5558	202	0
5571	202	0
5897	202	0
5917	202	0
5988	202	0
5998	202	0
6013	202	0
6016	202	0
6035	202	0
6114	202	0
6253	202	0
6287	202	0
6530	202	0
6580	202	0
6608	202	0
6844	202	0
6901	202	0
6909	202	0
6995	202	0
7210	202	0
7299	202	0
7334	202	0
7354	202	0
7396	202	0
7542	202	0
7575	202	0
7722	202	0
7734	202	0
7735	202	0
7736	202	0
7737	202	0
7738	202	0
7739	202	0
7740	202	0
7741	202	0
7781	202	0
7806	202	0
7860	202	0
8035	202	0
7579	203	0
7857	203	0
96	205	0
2198	205	0
3605	205	0
6769	205	0
3401	206	0
8024	206	0
4629	207	0
6720	207	0
689	208	0
